FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAR,KALA AMB,SOLAN-SOLAN,05MT,7700,12305,100
01-01-2025,31-12-2025,USIL,SILVASSA,VYARA-TAPI,05MT,9500,13000,135
01-01-2025,31-12-2025,USIL,SILVASSA,SOLAPUR-SOLAPUR,09MT,28500,42700,578
01-01-2025,31-12-2025,USIL,SILVASSA,VYARA-TAPI,09MT,13000,14000,135
01-01-2025,31-12-2025,USIL,SILVASSA,SOLAPUR-SOLAPUR,16MT,42700,52500,578
01-01-2025,31-12-2025,USIL,SILVASSA,VYARA-TAPI,16MT,14000,18366,135
01-01-2025,31-12-2025,USIL,SILVASSA,SOLAPUR-SOLAPUR,21MT,52500,58200,578
01-01-2025,31-12-2025,USIL,SILVASSA,SOLAPUR-SOLAPUR,24MT,58200,72750,578
01-01-2025,31-12-2025,USIL,SILVASSA,WADA-PALGHAR,09MT,9600,16700,109
01-01-2025,31-12-2025,USIL,SILVASSA,WADA-PALGHAR,16MT,16700,20600,109
01-01-2025,31-12-2025,DRAI,RAIPUR,MUNGELI-MUNGELI,03MT,4500,6600,101
01-01-2025,31-12-2025,DUDA,UDAIPUR,SOMESAR-PALI,03MT,6300,9500,170
01-01-2025,31-12-2025,DRAI,RAIPUR,MUNGELI-MUNGELI,05MT,6600,10547,101
01-01-2025,31-12-2025,USIL,SILVASSA,WADA-PALGHAR,21MT,20600,23500,109
01-01-2025,31-12-2025,DUDA,UDAIPUR,SOMESAR-PALI,05MT,9500,15181,170
01-01-2025,31-12-2025,USIL,SILVASSA,WADA-PALGHAR,24MT,23500,29375,109
01-01-2025,31-12-2025,UHOW,HOWRAH,SONAMUKHI-BANKURA,03MT,6800,9200,163
01-01-2025,31-12-2025,UHOW,HOWRAH,SONAMUKHI-BANKURA,06MT,9200,12251,163
01-01-2025,31-12-2025,UHOW,HOWRAH,SONARPUR-W.B.,03MT,5000,7000,75
01-01-2025,31-12-2025,TKNP,KANPUR,WADI-NAGPUR,20MT,45000,52000,898
01-01-2025,31-12-2025,UHOW,HOWRAH,SONARPUR-W.B.,06MT,7000,9322,75
01-01-2025,31-12-2025,TKNP,KANPUR,WADI-NAGPUR,24MT,52000,65000,898
01-01-2025,31-12-2025,UROO,ROORKEE,WADI-NAGPUR,25MT,70000,84000,1294
01-01-2025,31-12-2025,USUR,SURAJPUR,MURADNAGAR-GHAZIABAD,03MT,3700,5900,45
01-01-2025,31-12-2025,UROO,ROORKEE,WADI-NAGPUR,24MT,70000,87500,1294
01-01-2025,31-12-2025,USUR,SURAJPUR,MURADNAGAR-GHAZIABAD,05MT,5900,7900,45
01-01-2025,31-12-2025,USIL,SILVASSA,WADI-NAGPUR,24MT,67800,84750,784
01-01-2025,31-12-2025,USUR,SURAJPUR,MURADNAGAR-GHAZIABAD,09MT,7900,9800,45
01-01-2025,31-12-2025,USIL,SILVASSA,WADI-NAGPUR,21MT,63000,67800,784
01-01-2025,31-12-2025,USUR,SURAJPUR,MURADNAGAR-GHAZIABAD,15MT,9800,12800,45
