FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,DHARWAD-DHARWAD,05MT,11700,17500,219
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,DHARWAD-DHARWAD,09MT,17500,31092,219
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULAN-HAPUR,09MT,8000,12000,177
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULAN-HAPUR,15MT,12000,15400,177
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULAN-HAPUR,20MT,15400,18472,177
01-01-2025,31-12-2025,USUR,SURAJPUR,DHAULANA-HAPUR,03MT,3600,5700,41
01-01-2025,31-12-2025,USUR,SURAJPUR,DHAULANA-HAPUR,05MT,5700,7800,41
01-01-2025,31-12-2025,USUR,SURAJPUR,DHAULANA-HAPUR,09MT,7800,10000,41
01-01-2025,31-12-2025,USUR,SURAJPUR,DHAULANA-HAPUR,15MT,10000,12500,41
01-01-2025,31-12-2025,USUR,SURAJPUR,DHAULANA-HAPUR,20MT,12500,14994,41
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULANA-HAPUR,09MT,8000,12000,177
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULANA-HAPUR,15MT,12000,15400,177
01-01-2025,31-12-2025,UROO,ROORKEE,DHAULANA-HAPUR,20MT,15400,18472,177
01-01-2025,31-12-2025,DPAR,KALA AMB,DHAWALI-MANDI,03MT,10600,13900,225
01-01-2025,31-12-2025,DPAR,KALA AMB,DHAWALI-MANDI,05MT,13900,22212,225
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,03MT,7700,9500,120
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,05MT,9500,15181,120
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEMAJI-DHEMAJI,03MT,14500,19000,413
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEMAJI-DHEMAJI,05MT,19000,30362,413
01-01-2025,31-12-2025,UHOW,HOWRAH,DHENKANAL-DHENKANAL,09MT,19600,25500,418
01-01-2025,31-12-2025,UHOW,HOWRAH,DHENKANAL-DHENKANAL,16MT,25500,33453,418
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DHOLKA-AHMEDABAD,03MT,4600,5800,35
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DHOLKA-AHMEDABAD,05MT,5800,9268,35
01-01-2025,31-12-2025,DJAI,JAIPUR,DHOLPUR-DHOLPUR,03MT,10600,14700,292
01-01-2025,31-12-2025,DJAI,JAIPUR,DHOLPUR-DHOLPUR,05MT,14700,23491,292
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHUBRI-DHUBRI,03MT,12000,16800,263
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHUBRI-DHUBRI,05MT,16800,26846,263
01-01-2025,31-12-2025,UHOW,HOWRAH,DHULAURI HAT-MURSHIDABAD,03MT,9200,13000,290
01-01-2025,31-12-2025,UHOW,HOWRAH,DHULAURI HAT-MURSHIDABAD,06MT,13000,17312,290
01-01-2025,31-12-2025,USIL,SILVASSA,DHULE-DHULE,09MT,18700,27400,291
