FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,THAR,OKHLA,TELIWARA-NORTH DELHI,09MT,3900,6100,22
01-01-2025,31-12-2025,THAR,OKHLA,TELIWARA-NORTH DELHI,15MT,6100,8129,22
01-01-2025,31-12-2025,THAR,OKHLA,PAHARGANJ-CENTRAL DELHI,03MT,2500,3000,16
01-01-2025,31-12-2025,THAR,OKHLA,PAHARGANJ-CENTRAL DELHI,05MT,3000,3600,16
01-01-2025,31-12-2025,THAR,OKHLA,PAHARGANJ-CENTRAL DELHI,09MT,3600,5800,16
01-01-2025,31-12-2025,THAR,OKHLA,PAHARGANJ-CENTRAL DELHI,15MT,5800,7729,16
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,VIJAYAPUR-VIJAYAPURA,03MT,3250,3950,5
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,VIJAYAPUR-VIJAYAPURA,05MT,3950,6312,5
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,VIJAYAPUR-VIJAYAPURA,09MT,6500,11548,5
01-01-2025,31-12-2025,USUR,SURAJPUR,DWARKA-SOUTH WEST DELHI,09MT,5600,8900,43
01-01-2025,31-12-2025,USUR,SURAJPUR,DWARKA-SOUTH WEST DELHI,15MT,8900,11861,43
01-01-2025,31-12-2025,DPAR,KALA AMB,PAPROLA-KANGRA,03MT,11900,13800,336
01-01-2025,31-12-2025,DPAR,KALA AMB,PAPROLA-KANGRA,05MT,13800,22052,336
01-01-2025,31-12-2025,DBHA,BHATINDA,GIDDARBAHA-SRI MUKTSAR SAHIB,03MT,2100,3100,37
01-01-2025,31-12-2025,DBHA,BHATINDA,GIDDARBAHA-SRI MUKTSAR SAHIB,05MT,3100,4954,37
01-01-2025,31-12-2025,DRAI,RAIPUR,BIJAPUR-BIJAPUR,03MT,10900,14400,515
01-01-2025,31-12-2025,DRAI,RAIPUR,BIJAPUR-BIJAPUR,05MT,14400,23011,515
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BAGALKOT-BAGALKOTE,03MT,5100,7900,82
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BAGALKOT-BAGALKOTE,05MT,7900,10900,82
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BAGALKOT-BAGALKOTE,09MT,10900,19366,82
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,JAMKHANDI-BAGALKOTE,03MT,4700,7100,45
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,JAMKHANDI-BAGALKOTE,05MT,7100,10500,45
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,JAMKHANDI-BAGALKOTE,09MT,10500,18655,45
01-01-2025,31-12-2025,DWAD,WADI,CHANDUR BAZAR-AMRAVATI,03MT,5300,8300,160
01-01-2025,31-12-2025,DWAD,WADI,CHANDUR BAZAR-AMRAVATI,05MT,8300,13263,160
01-01-2025,31-12-2025,DWAD,WADI,CHANDUR BAZAR-AMRAVATI,09MT,14700,26117,160
01-01-2025,31-12-2025,DWAD,WADI,JARIPATKA-NAGPUR,03MT,3500,4800,40
01-01-2025,31-12-2025,DWAD,WADI,JARIPATKA-NAGPUR,05MT,4800,7670,40
01-01-2025,31-12-2025,DWAD,WADI,JARIPATKA-NAGPUR,09MT,7800,13858,40
01-01-2025,31-12-2025,USIL,SILVASSA,NARSI-NANDED,09MT,36200,49000,831
