FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,KALAMNURI-HINGOLI,24MT,59800,74750,604
01-01-2025,31-12-2025,USUR,SURAJPUR,KHEKHRA-BAGHPAT,20MT,14900,17873,97
01-01-2025,31-12-2025,USIL,SILVASSA,KHEND-RATNAGIRI,09MT,23000,35000,419
01-01-2025,31-12-2025,USIL,SILVASSA,KHEND-RATNAGIRI,16MT,35000,43300,419
01-01-2025,31-12-2025,USIL,SILVASSA,KHEND-RATNAGIRI,21MT,43300,48000,419
01-01-2025,31-12-2025,USIL,SILVASSA,KHEND-RATNAGIRI,24MT,48000,60000,419
01-01-2025,31-12-2025,USIL,SILVASSA,KALEWADI-PUNE,09MT,19400,30000,307
01-01-2025,31-12-2025,USIL,SILVASSA,KALEWADI-PUNE,16MT,30000,36000,307
01-01-2025,31-12-2025,DIND,INDORE,KHETIA-BARWANI,03MT,5700,8500,237
01-01-2025,31-12-2025,USIL,SILVASSA,KALEWADI-PUNE,21MT,36000,40900,307
01-01-2025,31-12-2025,DIND,INDORE,KHETIA-BARWANI,05MT,8500,13583,237
01-01-2025,31-12-2025,USIL,SILVASSA,KALEWADI-PUNE,24MT,40900,51125,307
01-01-2025,31-12-2025,DIND,INDORE,KHILCHIPUR-RAJGARH,03MT,6200,10200,220
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-Baksa,09MT,11500,13000,105
01-01-2025,31-12-2025,DIND,INDORE,KHILCHIPUR-RAJGARH,05MT,10200,16300,220
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-Baksa,15MT,13000,17900,105
01-01-2025,31-12-2025,DJAI,JAIPUR,KHJUWALA-BIKANER,03MT,9900,15000,350
01-01-2025,31-12-2025,DJAI,JAIPUR,KHJUWALA-BIKANER,05MT,15000,23970,350
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-Baksa,21MT,17900,20000,105
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GHAZIABAD,03MT,3300,5000,25
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-Baksa,24MT,20000,25000,105
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GHAZIABAD,05MT,5000,5800,25
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-BAKSA,09MT,11500,13000,105
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GHAZIABAD,09MT,5800,8800,25
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-BAKSA,15MT,13000,17900,105
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GHAZIABAD,15MT,8800,9600,25
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-BAKSA,21MT,17900,20000,105
01-01-2025,31-12-2025,USUR,SURAJPUR,KHODA COLONY-GHAZIABAD,20MT,9600,11515,25
01-01-2025,31-12-2025,UGUW,GUWAHATI,KALJHAR-BAKSA,24MT,20000,25000,105
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,KALKA-PANCHKULA,03MT,4600,6900,114
