FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UHOW,HOWRAH,GOSABA-SOUTH 24 PARGANAS,06MT,13000,17312,140
01-01-2025,31-12-2025,UHOW,HOWRAH,"GOSABA,GOSABA-SOUTH TWENTY FOUR PARGANAS",03MT,7500,12475,140
01-01-2025,31-12-2025,UHOW,HOWRAH,"GOSABA,GOSABA-SOUTH TWENTY FOUR PARGANAS",06MT,13000,17312,140
01-01-2025,31-12-2025,DJAB,JABALPUR,GOTEGAON-NARSINGHPUR,03MT,3700,6100,54
01-01-2025,31-12-2025,DJAB,JABALPUR,GOTEGAON-NARSINGHPUR,05MT,6100,9748,54
01-01-2025,31-12-2025,UHOW,HOWRAH,GOURGRAM-MEDINIPUR,03MT,6400,9200,145
01-01-2025,31-12-2025,UHOW,HOWRAH,GOURGRAM-MEDINIPUR,06MT,9200,12251,145
01-01-2025,31-12-2025,DJAB,JABALPUR,GOURJHAMAR-SAGAR,03MT,6800,10600,195
01-01-2025,31-12-2025,DJAB,JABALPUR,GOURJHAMAR-SAGAR,05MT,10600,16939,195
01-01-2025,31-12-2025,DJAB,JABALPUR,GOVINDGARH-REWA,03MT,7200,11800,240
01-01-2025,31-12-2025,DJAB,JABALPUR,GOVINDGARH-REWA,05MT,11800,18856,240
01-01-2025,31-12-2025,THAR,OKHLA,GOVINDPURI EXTN.-SOUTH DELHI,03MT,2050,2500,4
01-01-2025,31-12-2025,THAR,OKHLA,GOVINDPURI EXTN.-SOUTH DELHI,05MT,2500,3000,4
01-01-2025,31-12-2025,THAR,OKHLA,GOVINDPURI EXTN.-SOUTH DELHI,09MT,3000,3900,4
01-01-2025,31-12-2025,THAR,OKHLA,GOVINDPURI EXTN.-SOUTH DELHI,15MT,3900,5197,4
01-01-2025,31-12-2025,USUR,SURAJPUR,GOVINDPURI EXTN.-SOUTH DELHI,09MT,4700,7700,29
01-01-2025,31-12-2025,USUR,SURAJPUR,GOVINDPURI EXTN.-SOUTH DELHI,15MT,7700,10262,29
01-01-2025,31-12-2025,USUR,SURAJPUR,GREATER NOIDA-GAUTAM BUDDHA NAGAR,03MT,2400,3900,15
01-01-2025,31-12-2025,USUR,SURAJPUR,GREATER NOIDA-GAUTAM BUDDHA NAGAR,05MT,3900,5500,15
01-01-2025,31-12-2025,USUR,SURAJPUR,GREATER NOIDA-GAUTAM BUDDHA NAGAR,09MT,5500,7000,15
01-01-2025,31-12-2025,USUR,SURAJPUR,GREATER NOIDA-GAUTAM BUDDHA NAGAR,15MT,7000,9000,15
01-01-2025,31-12-2025,USUR,SURAJPUR,GREATER NOIDA-GAUTAM BUDDHA NAGAR,20MT,9000,10796,15
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GUDUR-BAGALKOT,03MT,6300,9500,119
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GUDUR-BAGALKOT,05MT,9500,12100,119
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,GUDUR-BAGALKOT,09MT,12100,21498,119
01-01-2025,31-12-2025,USUR,SURAJPUR,GULAOTHI-BULLANDSHAHAR,03MT,3700,5900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,GULAOTHI-BULLANDSHAHAR,05MT,5900,7900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,GULAOTHI-BULLANDSHAHAR,09MT,7900,9950,47
01-01-2025,31-12-2025,USUR,SURAJPUR,GULAOTHI-BULLANDSHAHAR,15MT,9950,12500,47
01-01-2025,31-12-2025,USUR,SURAJPUR,GULAOTHI-BULLANDSHAHAR,20MT,12500,14994,47
