FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UUJJ,UJJAIN,NOWROZABAD-UMARIA,21MT,41500,45000,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,NOWROZABAD-UMARIA,24MT,45000,56250,630
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANDHURNA-CHINDWARA,09MT,25500,30500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANDHURNA-CHINDWARA,16MT,30500,35500,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANDHURNA-CHINDWARA,21MT,35500,39000,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANDHURNA-CHINDWARA,24MT,39000,48750,450
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANNA-PANNA,09MT,29000,35000,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANNA-PANNA,16MT,35000,38500,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANNA-PANNA,21MT,38500,43000,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PANNA-PANNA,24MT,43000,53750,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,03MT,8000,10000,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,05MT,10000,14100,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,09MT,14100,18500,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,16MT,18500,22500,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,21MT,22500,25000,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PARA-JHABUA,24MT,25000,31250,190
01-01-2025,31-12-2025,UUJJ,UJJAIN,PATHAKHEDA-BETUL,09MT,15100,20500,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,PATHAKHEDA-BETUL,16MT,20500,24500,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,PATHAKHEDA-BETUL,21MT,24500,27000,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,PATHAKHEDA-BETUL,24MT,27000,33750,270
01-01-2025,31-12-2025,UUJJ,UJJAIN,PAWAI-PANNA,09MT,29000,35000,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PAWAI-PANNA,16MT,35000,38500,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PAWAI-PANNA,21MT,38500,43000,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PAWAI-PANNA,24MT,43000,53750,560
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,03MT,6000,8200,141
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,05MT,8200,13100,141
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,09MT,13100,17100,141
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,16MT,17100,19500,141
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,21MT,19500,21800,141
01-01-2025,31-12-2025,UUJJ,UJJAIN,PETLAWAD-JHABUA,24MT,21800,27250,141
