FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAT,PATNA,SAKRI-MADHUBANI,03MT,6300,9100,155
01-01-2025,31-12-2025,DPAT,PATNA,SAMASTIPUR-SAMASTIPUR,03MT,5700,7000,84
01-01-2025,31-12-2025,DPAT,PATNA,SARAIYA-MUZAFFARPUR,03MT,4900,5900,70
01-01-2025,31-12-2025,DPAT,PATNA,SARFUDDINPUR-MUZAFFARPUR,03MT,5400,6600,75
01-01-2025,31-12-2025,DPAT,PATNA,SASARAM-ROHTAS,03MT,8000,10500,187
01-01-2025,31-12-2025,DPAT,PATNA,SEWAIPATTI-MUZAFFARPUR,03MT,5700,7000,98
01-01-2025,31-12-2025,DPAT,PATNA,SHAHPUR PATORY-SAMASTIPUR,03MT,4400,5800,60
01-01-2025,31-12-2025,DPAT,PATNA,SHEIKHPURA-MUNGER,03MT,6200,8700,118
01-01-2025,31-12-2025,DPAT,PATNA,SHEOHAR-SHEOHAR,03MT,6500,9100,163
01-01-2025,31-12-2025,DPAT,PATNA,SHITALPUR-SARAN,03MT,3900,4900,49
01-01-2025,31-12-2025,DPAT,PATNA,SHOKHARA-BAGUSARAI,03MT,5700,8100,118
01-01-2025,31-12-2025,DPAT,PATNA,SIDHAULI-DARBHANGA,03MT,6500,8800,153
01-01-2025,31-12-2025,DPAT,PATNA,SIKTA-WEST CHAMPARAN,03MT,10700,13000,220
01-01-2025,31-12-2025,DPAT,PATNA,SINGHIYA-SAMASTIPUR,03MT,6300,8800,135
01-01-2025,31-12-2025,DPAT,PATNA,SINGHIYA GHAT-SAMASTIPUR,03MT,6500,9100,128
01-01-2025,31-12-2025,DPAT,PATNA,SIRDALA-NAWADA,03MT,6500,9100,147
01-01-2025,31-12-2025,DPAT,PATNA,SITAMRHI-SITAMRHI,03MT,6300,8900,131
01-01-2025,31-12-2025,DPAT,PATNA,SONBARSA-SITAMARHI,03MT,6500,9100,160
01-01-2025,31-12-2025,DPAT,PATNA,SONPUR-CHAPRA,03MT,3300,4400,26
01-01-2025,31-12-2025,DPAT,PATNA,SRIPUR GAHAR-SAMASTIPUR,03MT,5700,8100,120
01-01-2025,31-12-2025,DPAT,PATNA,SURAJGARHA-LAKSHISARAI,03MT,6000,8400,146
01-01-2025,31-12-2025,DPAT,PATNA,SURSAND-SITAMARHI,03MT,6500,9100,153
01-01-2025,31-12-2025,DPAT,PATNA,TARA BIGHA-NALANDA,03MT,4900,5900,69
01-01-2025,31-12-2025,DPAT,PATNA,TEGHRA-BEGUSRAI,03MT,6200,8400,118
01-01-2025,31-12-2025,DPAT,PATNA,TEKARI-GAYA,03MT,5600,6800,97
01-01-2025,31-12-2025,DPAT,PATNA,TURKAULIA-EAST CHAMPARAN,03MT,7900,10200,161
01-01-2025,31-12-2025,DPAT,PATNA,USRI KHURD-PATNA,03MT,3300,4400,25
01-01-2025,31-12-2025,DPAT,PATNA,VAJIDPUR-SAMASTIPUR,03MT,5700,7000,83
01-01-2025,31-12-2025,DPAT,PATNA,AGARPUR-VAISHALI,05MT,5300,6000,40
01-01-2025,31-12-2025,DPAT,PATNA,ARERAJ-EAST CHAMPARAN,05MT,11300,14000,192
