FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DWAD,WADI,BORI PATAN-YAVATMAL,05MT,8700,13903,188
01-01-2025,31-12-2025,DWAD,WADI,BORI PATAN-YAVATMAL,09MT,14700,26117,188
01-01-2025,31-12-2025,DIND,INDORE,JAT-NEEMUCH,03MT,7500,12200,352
01-01-2025,31-12-2025,DIND,INDORE,JAT-NEEMUCH,05MT,12200,19496,352
01-01-2025,31-12-2025,DIND,INDORE,MEGHNAGAR-JHABUA,03MT,5600,8700,190
01-01-2025,31-12-2025,DIND,INDORE,MEGHNAGAR-JHABUA,05MT,8700,13903,190
01-01-2025,31-12-2025,DPUR,GULAB BAGH,ARARIA-ARARIA,03MT,3300,4100,50
01-01-2025,31-12-2025,DPUR,GULAB BAGH,ARARIA-ARARIA,05MT,4100,6200,50
01-01-2025,31-12-2025,DPUR,GULAB BAGH,ARARIA-ARARIA,09MT,6200,11015,50
01-01-2025,31-12-2025,DJAL,JALPAIGURI,DASPARA-UTTAR DINAJPUR,03MT,5800,8300,54
01-01-2025,31-12-2025,DJAL,JALPAIGURI,DASPARA-UTTAR DINAJPUR,06MT,8300,11053,54
01-01-2025,31-12-2025,DHYD,HYDERABAD,NARSAPUR-MEDAK,03MT,4800,7500,108
01-01-2025,31-12-2025,DHYD,HYDERABAD,NARSAPUR-MEDAK,05MT,7500,11985,108
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SHRINAGAR-PURNIA,03MT,2900,3400,37
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SHRINAGAR-PURNIA,05MT,3400,5433,37
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SHRINAGAR-PURNIA,09MT,5500,9772,37
01-01-2025,31-12-2025,THAR,OKHLA,JAITPUR EXTENSION-SOUTH DELHI,03MT,2050,2500,6
01-01-2025,31-12-2025,THAR,OKHLA,JAITPUR EXTENSION-SOUTH DELHI,05MT,2500,3000,6
01-01-2025,31-12-2025,THAR,OKHLA,JAITPUR EXTENSION-SOUTH DELHI,09MT,3000,3900,6
01-01-2025,31-12-2025,THAR,OKHLA,JAITPUR EXTENSION-SOUTH DELHI,15MT,3900,5197,6
01-01-2025,31-12-2025,DIND,INDORE,DOIPHODIYA-BURHANPUR,03MT,5850,9000,225
01-01-2025,31-12-2025,DIND,INDORE,DOIPHODIYA-BURHANPUR,05MT,9000,14382,225
01-01-2025,31-12-2025,THAR,OKHLA,BADARPUR-SOUTH DELHI,03MT,2050,2500,6
01-01-2025,31-12-2025,THAR,OKHLA,BADARPUR-SOUTH DELHI,05MT,2500,3000,6
01-01-2025,31-12-2025,THAR,OKHLA,BADARPUR-SOUTH DELHI,09MT,3000,3900,6
01-01-2025,31-12-2025,THAR,OKHLA,BADARPUR-SOUTH DELHI,15MT,3900,5197,6
01-01-2025,31-12-2025,USIL,SILVASSA,KHANDALE-RAIGAD,09MT,18900,28000,264
01-01-2025,31-12-2025,USIL,SILVASSA,KHANDALE-RAIGAD,16MT,28000,36000,264
01-01-2025,31-12-2025,USIL,SILVASSA,KHANDALE-RAIGAD,21MT,36000,39000,264
01-01-2025,31-12-2025,USIL,SILVASSA,KHANDALE-RAIGAD,24MT,39000,48750,264
