FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DJAI,JAIPUR,SHRI BALAJI-NAGAUR,05MT,15200,24290,328
01-01-2025,31-12-2025,DRAI,RAIPUR,FARASGAON-KONDAGAON,03MT,5900,8800,210
01-01-2025,31-12-2025,DRAI,RAIPUR,FARASGAON-KONDAGAON,05MT,8800,14062,210
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,AMBALA-AMBALA,03MT,3200,4800,65
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,AMBALA-AMBALA,05MT,4800,7670,65
01-01-2025,31-12-2025,USUR,SURAJPUR,MAYUR VIHAR PHASE-1-EAST DELHI,09MT,4700,7700,30
01-01-2025,31-12-2025,USUR,SURAJPUR,MAYUR VIHAR PHASE-1-EAST DELHI,15MT,7700,10262,30
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAVATMAL,09MT,31900,46800,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAVATMAL,16MT,46800,56400,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAVATMAL,21MT,56400,63700,693
01-01-2025,31-12-2025,USIL,SILVASSA,NER-YAVATMAL,24MT,63700,79625,693
01-01-2025,31-12-2025,DWAD,WADI,WADI-NAGPUR,03MT,2800,4100,15
01-01-2025,31-12-2025,DWAD,WADI,WADI-NAGPUR,05MT,4100,6552,15
01-01-2025,31-12-2025,DWAD,WADI,WADI-NAGPUR,09MT,6700,11904,15
01-01-2025,31-12-2025,DWAD,WADI,EKPALA-AMRAVATI,03MT,5700,9000,175
01-01-2025,31-12-2025,DWAD,WADI,EKPALA-AMRAVATI,05MT,9000,14382,175
01-01-2025,31-12-2025,DWAD,WADI,EKPALA-AMRAVATI,09MT,15500,27538,175
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KAHALGAON-BHAGALPUR,03MT,5500,8100,130
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KAHALGAON-BHAGALPUR,05MT,8100,9900,130
01-01-2025,31-12-2025,DPUR,GULAB BAGH,KAHALGAON-BHAGALPUR,09MT,9900,17589,130
01-01-2025,31-12-2025,DPUR,GULAB BAGH,PUNSIA-BANKA,03MT,5500,8100,136
01-01-2025,31-12-2025,DPUR,GULAB BAGH,PUNSIA-BANKA,05MT,8100,9900,136
01-01-2025,31-12-2025,DPUR,GULAB BAGH,PUNSIA-BANKA,09MT,9900,17589,136
01-01-2025,31-12-2025,DGWA,GWALIOR,KARAHAL-SHEOPUR,03MT,5800,7800,190
01-01-2025,31-12-2025,DGWA,GWALIOR,KARAHAL-SHEOPUR,05MT,7800,12464,190
01-01-2025,31-12-2025,DJAB,JABALPUR,KATNI-KATNI,03MT,5500,7500,105
01-01-2025,31-12-2025,DJAB,JABALPUR,KATNI-KATNI,05MT,7500,11985,105
01-01-2025,31-12-2025,DDHA,DHANBAD,TUNGARI-WEST SINGHBHUM,03MT,10300,14300,225
01-01-2025,31-12-2025,DDHA,DHANBAD,TUNGARI-WEST SINGHBHUM,05MT,14300,22851,225
01-01-2025,31-12-2025,DBNG,BANGALORE,HOLEHONNURU-SHIVAMOGGA,03MT,8500,11800,267
