FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DDHA,DHANBAD,SALONATAUR-DEOGHAR,03MT,5100,7500,129
01-01-2025,31-12-2025,DARN,AURANGABAD,MANWATH-PARBHANI,03MT,7900,11700,206
01-01-2025,31-12-2025,DDHA,DHANBAD,SALONATAUR-DEOGHAR,05MT,7500,11985,129
01-01-2025,31-12-2025,DARN,AURANGABAD,MANWATH-PARBHANI,05MT,11700,18697,206
01-01-2025,31-12-2025,DARN,AURANGABAD,PIMPALNER-DHULE,03MT,8000,12000,227
01-01-2025,31-12-2025,DMUR,MURTHAL,SAMALKHA-PANIPAT,03MT,2300,3500,20
01-01-2025,31-12-2025,DARN,AURANGABAD,MANWATH-PARBHANI,09MT,19800,35178,206
01-01-2025,31-12-2025,DARN,AURANGABAD,PIMPALNER-DHULE,05MT,12000,19176,227
01-01-2025,31-12-2025,DMUR,MURTHAL,SAMALKHA-PANIPAT,05MT,3500,5593,20
01-01-2025,31-12-2025,USIL,SILVASSA,MAPUSA-GOA,09MT,44000,64000,732
01-01-2025,31-12-2025,DARN,AURANGABAD,PIMPALNER-DHULE,09MT,20700,36777,227
01-01-2025,31-12-2025,USIL,SILVASSA,MAPUSA-GOA,16MT,64000,71500,732
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-MEWAT,09MT,8900,11500,111
01-01-2025,31-12-2025,USIL,SILVASSA,MAPUSA-GOA,21MT,71500,81000,732
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-MEWAT,15MT,11500,15000,111
01-01-2025,31-12-2025,UROO,ROORKEE,SAMANA MANDI-PATIALA,09MT,8300,11300,207
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-MEWAT,20MT,15000,16900,111
01-01-2025,31-12-2025,UROO,ROORKEE,SAMANA MANDI-PATIALA,15MT,11300,14800,207
01-01-2025,31-12-2025,USUR,SURAJPUR,PINANGWAN-MEWAT,24MT,16900,21125,111
01-01-2025,31-12-2025,UROO,ROORKEE,SAMANA MANDI-PATIALA,20MT,14800,17500,207
01-01-2025,31-12-2025,UROO,ROORKEE,SAMANA MANDI-PATIALA,24MT,17500,21875,207
01-01-2025,31-12-2025,DRAI,RAIPUR,PINKAPAR-BALOD,03MT,4500,6600,101
01-01-2025,31-12-2025,UROO,ROORKEE,SAMANA MANDI-PATIALA,25MT,17500,21000,207
01-01-2025,31-12-2025,DRAI,RAIPUR,PINKAPAR-BALOD,05MT,6600,10547,101
01-01-2025,31-12-2025,USUR,SURAJPUR,PIPALPANI-BURHANPUR,09MT,42500,58300,1016
01-01-2025,31-12-2025,USUR,SURAJPUR,PIPALPANI-BURHANPUR,15MT,58300,61600,1016
01-01-2025,31-12-2025,USUR,SURAJPUR,PIPALPANI-BURHANPUR,20MT,61600,65300,1016
01-01-2025,31-12-2025,USUR,SURAJPUR,PIPALPANI-BURHANPUR,24MT,65300,81625,1016
01-01-2025,31-12-2025,UKAT,KATHUA,SAMBA-SAMBA,10MT,5500,8244.5,46
01-01-2025,31-12-2025,DCUT,CUTTACK,SORANA-KHORDHA,03MT,5000,7600,106
