FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MAHILPUR-HOSHIARPUR,05MT,6700,10707,148
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MALERKOTLA-SANGRUR,03MT,4500,6700,140
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MALERKOTLA-SANGRUR,05MT,6700,10707,140
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MANDI GOBINDGARH-FATEHGARH SAHIB,03MT,3200,4900,65
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MANDI GOBINDGARH-FATEHGARH SAHIB,05MT,4900,7830,65
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MOGA-MOGA,03MT,6500,9200,184
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MOGA-MOGA,05MT,9200,14702,184
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MUKERIAN-HOSHIARPUR,03MT,6900,10600,203
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,MUKERIAN-HOSHIARPUR,05MT,10600,16939,203
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NABHA-PATIALA,03MT,3500,5200,82
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NABHA-PATIALA,05MT,5200,8310,82
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NAKODAR-JALANDHAR,03MT,6200,8400,179
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NAKODAR-JALANDHAR,05MT,8400,13423,179
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NOOR MAHAL-JALANDHAR,03MT,4500,6700,138
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,NOOR MAHAL-JALANDHAR,05MT,6700,10707,138
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PATHANKOT-GURDASPUR,03MT,8200,12100,244
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PATHANKOT-GURDASPUR,05MT,12100,19336,244
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PATIALA-PATIALA,03MT,3500,5200,82
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PATIALA-PATIALA,05MT,5200,8310,82
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PHILLAUR-JALANDHAR,03MT,4500,6700,132
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,PHILLAUR-JALANDHAR,05MT,6700,10707,132
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,QUADIAN-GURDASPUR,03MT,7000,10600,231
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,QUADIAN-GURDASPUR,05MT,10600,16939,231
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,RAIKOT-LUDHIANA,03MT,4500,6700,144
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,RAIKOT-LUDHIANA,05MT,6700,10707,144
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,RAJPURA-PATIALA,03MT,2600,3800,35
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,RAJPURA-PATIALA,05MT,3800,6072,35
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,ROPAR-ROPAR,03MT,2900,4500,54
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,ROPAR-ROPAR,05MT,4500,7191,54
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,SAHNEWAL-LUDHIANA,03MT,3500,5200,83
