FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,MUKERIAN-HOSHIARPUR,15MT,16600,21900,363
01-01-2025,31-12-2025,DDHA,DHANBAD,SISAI-GUMLA,03MT,9500,13300,218
01-01-2025,31-12-2025,DVIJ,VIJAYAWADA,VIJAYAWADA-KRISHNA,01MT,1000,2990,10
01-01-2025,31-12-2025,UROO,ROORKEE,MUKERIAN-HOSHIARPUR,20MT,21900,26000,363
01-01-2025,31-12-2025,DDHA,DHANBAD,SISAI-GUMLA,05MT,13300,21253,218
01-01-2025,31-12-2025,UKAT,KATHUA,VIJAYPUR-JAMMU,10MT,7000,10493,58
01-01-2025,31-12-2025,UROO,ROORKEE,MUKERIAN-HOSHIARPUR,24MT,26000,32500,363
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHARAJGANJ,09MT,31600,45900,852
01-01-2025,31-12-2025,TGOV,GOVINDSAR,VIJAYPUR-JAMMU,10MT,7000,10493,58
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHARAJGANJ,15MT,45900,55500,852
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHARAJGANJ,20MT,55500,64000,852
01-01-2025,31-12-2025,UROO,ROORKEE,MUKERIAN-HOSHIARPUR,25MT,26000,31200,363
01-01-2025,31-12-2025,USUR,SURAJPUR,SISWA BAZAR-MAHARAJGANJ,24MT,64000,80000,852
01-01-2025,31-12-2025,USIL,SILVASSA,MUL-CHANDRAPUR,09MT,42600,55600,999
01-01-2025,31-12-2025,USIL,SILVASSA,MUL-CHANDRAPUR,16MT,55600,67900,999
01-01-2025,31-12-2025,USIL,SILVASSA,MUL-CHANDRAPUR,21MT,67900,76800,999
01-01-2025,31-12-2025,USIL,SILVASSA,MUL-CHANDRAPUR,24MT,76800,96000,999
01-01-2025,31-12-2025,DGWA,GWALIOR,VIJAYPUR-SHEOPUR,03MT,4600,6500,131
01-01-2025,31-12-2025,USUR,SURAJPUR,MUL-CHANDRAPUR,20MT,62000,71000,1183
01-01-2025,31-12-2025,DGWA,GWALIOR,VIJAYPUR-SHEOPUR,05MT,6500,10387,131
01-01-2025,31-12-2025,DJAB,JABALPUR,VIJAYRAGHAVGARH-KATNI,03MT,5800,8000,131
01-01-2025,31-12-2025,USUR,SURAJPUR,MUL-CHANDRAPUR,24MT,71000,88750,1183
01-01-2025,31-12-2025,DJAB,JABALPUR,VIJAYRAGHAVGARH-KATNI,05MT,8000,12784,131
01-01-2025,31-12-2025,UROO,ROORKEE,VIKAS NAGAR-DEHRADUN,03MT,4500,5200,90
01-01-2025,31-12-2025,UROO,ROORKEE,VIKAS NAGAR-DEHRADUN,05MT,5200,6800,90
01-01-2025,31-12-2025,TKNP,KANPUR,SITAPUR-SITAPUR,09MT,11500,17900,190
01-01-2025,31-12-2025,TKNP,KANPUR,SITAPUR-SITAPUR,15MT,17900,23000,190
01-01-2025,31-12-2025,UROO,ROORKEE,VIKAS NAGAR-DEHRADUN,09MT,6800,9000,90
01-01-2025,31-12-2025,TKNP,KANPUR,SITAPUR-SITAPUR,20MT,23000,27300,190
01-01-2025,31-12-2025,UROO,ROORKEE,VIKAS NAGAR-DEHRADUN,15MT,9000,11994,90
