FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,SANGRUR-SANGRUR,09MT,8900,12800,234
01-01-2025,31-12-2025,DPAR,KALA AMB,SUJANPUR-HAMIRPUR,03MT,10800,13000,288
01-01-2025,31-12-2025,UROO,ROORKEE,SANGRUR-SANGRUR,15MT,12800,16700,234
01-01-2025,31-12-2025,DPAR,KALA AMB,SUJANPUR-HAMIRPUR,05MT,13000,20774,288
01-01-2025,31-12-2025,UROO,ROORKEE,SANGRUR-SANGRUR,20MT,16700,19800,234
01-01-2025,31-12-2025,DRAI,RAIPUR,SUKMA-SUKMA,03MT,7800,11500,402
01-01-2025,31-12-2025,DBHI,BHIWANDI,POWAI-MUMBAI,03MT,6000,8600,32
01-01-2025,31-12-2025,UROO,ROORKEE,SANGRUR-SANGRUR,24MT,19800,24750,234
01-01-2025,31-12-2025,DRAI,RAIPUR,SUKMA-SUKMA,05MT,11500,18377,402
01-01-2025,31-12-2025,DBHI,BHIWANDI,POWAI-MUMBAI,05MT,8600,13743,32
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR KH-AHMEDNAGAR,03MT,6000,8500,110
01-01-2025,31-12-2025,USUR,SURAJPUR,POWAYAN-SHAJANPUR,09MT,15400,20000,370
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR KH-AHMEDNAGAR,05MT,8500,13583,110
01-01-2025,31-12-2025,USUR,SURAJPUR,POWAYAN-SHAJANPUR,15MT,20000,25000,370
01-01-2025,31-12-2025,UROO,ROORKEE,SANGRUR-SANGRUR,25MT,19800,23760,234
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR KH-AHMEDNAGAR,09MT,14000,24873,110
01-01-2025,31-12-2025,USUR,SURAJPUR,POWAYAN-SHAJANPUR,20MT,25000,29988,370
01-01-2025,31-12-2025,USIL,SILVASSA,SANGVI-SATARA,09MT,22600,35000,425
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR-AHMEDNAGAR,03MT,6000,8500,110
01-01-2025,31-12-2025,DUDA,UDAIPUR,PRATAPGARH-PRATAPGARH,03MT,5300,8100,210
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR-AHMEDNAGAR,05MT,8500,13583,110
01-01-2025,31-12-2025,USIL,SILVASSA,SANGVI-SATARA,16MT,35000,42600,425
01-01-2025,31-12-2025,DUDA,UDAIPUR,PRATAPGARH-PRATAPGARH,05MT,8100,12944,210
01-01-2025,31-12-2025,USIL,SILVASSA,SANGVI-SATARA,21MT,42600,47000,425
01-01-2025,31-12-2025,DARN,AURANGABAD,SULTANPUR-AHMEDNAGAR,09MT,14000,24873,110
01-01-2025,31-12-2025,TKNP,KANPUR,PRATAPGARH-PRATAPGARH,09MT,12500,18800,239
01-01-2025,31-12-2025,USIL,SILVASSA,SANGVI-SATARA,24MT,47000,58750,425
01-01-2025,31-12-2025,USIL,SILVASSA,SULTANPUR-AHMEDNAGAR,09MT,25600,35500,469
01-01-2025,31-12-2025,TKNP,KANPUR,PRATAPGARH-PRATAPGARH,15MT,18800,24500,239
01-01-2025,31-12-2025,USIL,SILVASSA,SULTANPUR-AHMEDNAGAR,16MT,35500,44300,469
