FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DBNG,BANGALORE,UPPINAKOTE-UDUPI,03MT,12500,14000,389
01-01-2025,31-12-2025,DBNG,BANGALORE,UPPINAKOTE-UDUPI,05MT,14000,22372,389
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRAHI-SUPAUL,03MT,5500,8000,123
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRAHI-SUPAUL,05MT,8000,9900,123
01-01-2025,31-12-2025,DPUR,GULAB BAGH,SIMRAHI-SUPAUL,09MT,9900,17589,123
01-01-2025,31-12-2025,USUR,SURAJPUR,MATABARGANJ-AZAMGARH,09MT,29500,45000,786
01-01-2025,31-12-2025,USUR,SURAJPUR,MATABARGANJ-AZAMGARH,15MT,45000,53500,786
01-01-2025,31-12-2025,USUR,SURAJPUR,MATABARGANJ-AZAMGARH,20MT,53500,59500,786
01-01-2025,31-12-2025,USUR,SURAJPUR,MATABARGANJ-AZAMGARH,24MT,59500,74375,786
01-01-2025,31-12-2025,DHYD,HYDERABAD,KORATLA-JAGITIAL,01MT,6200,7500,245
01-01-2025,31-12-2025,DHYD,HYDERABAD,KORATLA-JAGITIAL,03MT,7500,10800,245
01-01-2025,31-12-2025,DHYD,HYDERABAD,KORATLA-JAGITIAL,05MT,10800,17258,245
01-01-2025,31-12-2025,DRAI,RAIPUR,KONDAGAON-KONDAGAON,03MT,4500,6850,225
01-01-2025,31-12-2025,DRAI,RAIPUR,KONDAGAON-KONDAGAON,05MT,6850,10946,225
01-01-2025,31-12-2025,DARN,AURANGABAD,UMARKHED-YAVATMAL,03MT,9200,13800,350
01-01-2025,31-12-2025,DARN,AURANGABAD,UMARKHED-YAVATMAL,05MT,13800,22052,350
01-01-2025,31-12-2025,DARN,AURANGABAD,UMARKHED-YAVATMAL,09MT,24200,42995,350
01-01-2025,31-12-2025,DIND,INDORE,AGARMALWA-AGAR MALWA,03MT,5100,7500,152
01-01-2025,31-12-2025,DIND,INDORE,AGARMALWA-AGAR MALWA,05MT,7500,11985,152
01-01-2025,31-12-2025,DVJP,VIJAYAPURA,BALLARI-BALLARI,01MT,7000,20930,270
01-01-2025,31-12-2025,DJAL,JALPAIGURI,MOTHABARI-MALDA,03MT,9000,11700,276
01-01-2025,31-12-2025,DJAL,JALPAIGURI,MOTHABARI-MALDA,06MT,11700,15581,276
01-01-2025,31-12-2025,DPAT,PATNA,AGARPUR-VAISHALI,03MT,4200,5300,40
01-01-2025,31-12-2025,DPAT,PATNA,ARERAJ-EAST CHAMPARAN,03MT,8600,11300,192
01-01-2025,31-12-2025,DPAT,PATNA,ARRAH-BHOJPUR,03MT,4200,5500,60
01-01-2025,31-12-2025,DPAT,PATNA,ATHMALGOLA-PATNA,03MT,4100,5100,58
01-01-2025,31-12-2025,DPAT,PATNA,BABUBARHI-MADHUBANI,03MT,9200,11900,207
01-01-2025,31-12-2025,DPAT,PATNA,BAGAHA-WEST CHAMPARAN,03MT,10700,14000,262
01-01-2025,31-12-2025,DPAT,PATNA,BAHERI-DARBHANGA,03MT,6200,8700,118
01-01-2025,31-12-2025,DPAT,PATNA,BAIRGANIA-SITAMARHI,03MT,6500,9100,164
