FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAT,PATNA,BHUTAHI-SITAMARHI,05MT,8800,11000,147
01-01-2025,31-12-2025,DPAT,PATNA,BIDUPUR-VAISHALI,05MT,4300,5100,21
01-01-2025,31-12-2025,DPAT,PATNA,BIHAR SHARIF-NALANDA,05MT,6400,7600,77
01-01-2025,31-12-2025,DPAT,PATNA,BIHAT-BEGUSARAI,05MT,8500,10700,112
01-01-2025,31-12-2025,DPAT,PATNA,BIHTA-PATNA,05MT,5300,6000,38
01-01-2025,31-12-2025,DPAT,PATNA,BIKRAMGANJ-ROHTAS,05MT,8900,11100,122
01-01-2025,31-12-2025,DPAT,PATNA,BISFI-MADHUBANI,05MT,9100,11300,155
01-01-2025,31-12-2025,DPAT,PATNA,CHABDWARA-MUZAFFARPUR,05MT,6300,7300,75
01-01-2025,31-12-2025,DPAT,PATNA,CHAKAI-JAMUI,05MT,13000,16200,236
01-01-2025,31-12-2025,DPAT,PATNA,CHAKAND-GAYA,05MT,7000,8400,90
01-01-2025,31-12-2025,DPAT,PATNA,CHAPRA-SARAN,05MT,6800,7900,78
01-01-2025,31-12-2025,DPAT,PATNA,DALSING SARAI-SAMASTIPUR,05MT,6800,8200,97
01-01-2025,31-12-2025,DPAT,PATNA,DANAPUR-PATNA,05MT,4100,4900,20
01-01-2025,31-12-2025,DPAT,PATNA,DARBHANGA-DARBHANGA,05MT,8600,10800,132
01-01-2025,31-12-2025,DPAT,PATNA,DASAUT-SAMASTIPUR,05MT,9100,11300,138
01-01-2025,31-12-2025,DPAT,PATNA,DAUDNAGAR-AURANGABAD,05MT,8700,11000,111
01-01-2025,31-12-2025,DPAT,PATNA,DAUDPUR CHAPRA-MUZAFFARPUR,05MT,7000,8400,98
01-01-2025,31-12-2025,DPAT,PATNA,DHAKA-EAST CHAMPARAN,05MT,10100,12500,159
01-01-2025,31-12-2025,DPAT,PATNA,DIGHWARA-CHAPRA,05MT,4900,5600,40
01-01-2025,31-12-2025,DPAT,PATNA,DOSTIYA-SHEOHAR,05MT,9900,12000,173
01-01-2025,31-12-2025,DPAT,PATNA,DOSTNAGAR-PATNA,05MT,4100,4900,20
01-01-2025,31-12-2025,DPAT,PATNA,DUMARICHATTI-GAYA,05MT,9100,11300,140
01-01-2025,31-12-2025,DPAT,PATNA,DUMARSAN-SARAN,05MT,6400,7600,71
01-01-2025,31-12-2025,DPAT,PATNA,GARKHA-SARAN,05MT,6500,7800,86
01-01-2025,31-12-2025,DPAT,PATNA,GAYA-GAYA,05MT,7000,8400,105
01-01-2025,31-12-2025,DPAT,PATNA,GHORASAHAN-EAST CHAMPARAN,05MT,11300,14000,180
01-01-2025,31-12-2025,DPAT,PATNA,GIDHA-WEST CHAMPARAN,05MT,13000,15800,218
01-01-2025,31-12-2025,DPAT,PATNA,GOLA PAR-PATNA,05MT,4300,5100,22
01-01-2025,31-12-2025,DPAT,PATNA,GOPALGANJ-GOPALGANJ,05MT,11900,14600,208
01-01-2025,31-12-2025,DPAT,PATNA,HAJIPUR-Vaishali,05MT,4100,4900,21
