FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DWAD,WADI,RALEGAON-YAVATMAL,09MT,14500,25762,145
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DADWAN-PATHANKOT,03MT,8200,12100,252
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DADWAN-PATHANKOT,05MT,12100,19336,252
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANUR-SAS NAGAR,03MT,2150,3200,14
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANUR-SAS NAGAR,05MT,3200,5114,14
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-NAWASAHER,03MT,3500,5200,79
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-NAWASAHER,05MT,5200,8310,79
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,JALANDHAR CANTT.-JALANDHAR,03MT,6000,7200,154
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,JALANDHAR CANTT.-JALANDHAR,05MT,7200,11506,154
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,TARN TARAN-TARN TARAN,03MT,8200,12100,242
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,TARN TARAN-TARN TARAN,05MT,12100,19336,242
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AHMEDGARH-SANGRUR,03MT,4500,6700,125
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AHMEDGARH-SANGRUR,05MT,6700,10707,125
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AMLOH-FATEHGARH SAHIB,03MT,3200,4900,73
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AMLOH-FATEHGARH SAHIB,05MT,4900,7830,73
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AMRITSAR-AMRITSAR,03MT,7800,11000,235
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AMRITSAR-AMRITSAR,05MT,11000,17578,235
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AUR-NAWAN SAHAR,03MT,3700,5500,97
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,AUR-NAWAN SAHAR,05MT,5500,8789,97
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-NAWAN SAHAR,03MT,3500,5200,79
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BALACHAUR-NAWAN SAHAR,05MT,5200,8310,79
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANGA-NAWAN SAHAR,03MT,4300,5900,110
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,BANGA-NAWAN SAHAR,05MT,5900,9428,110
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,CHANDIGARH-CHANDIGARH,03MT,2100,3200,12
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,CHANDIGARH-CHANDIGARH,05MT,3200,5114,12
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DERABASSI-SAS NAGAR,03MT,2150,3200,13
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DERABASSI-SAS NAGAR,05MT,3200,5114,13
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DHURI-SANGRUR,03MT,4500,6700,115
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DHURI-SANGRUR,05MT,6700,10707,115
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,DINA NAGAR-GURDASPUR,03MT,7300,11000,237
