FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,USIL,SILVASSA,PURANDAR-PUNE,16MT,32400,39500,349
01-01-2025,31-12-2025,USIL,SILVASSA,PURANDAR-PUNE,21MT,39500,44000,349
01-01-2025,31-12-2025,USIL,SILVASSA,PURANDAR-PUNE,24MT,44000,55000,349
01-01-2025,31-12-2025,DDHA,DHANBAD,SARANDA-GIRIDIH,03MT,4800,6700,113
01-01-2025,31-12-2025,UHOW,HOWRAH,PURBA PANCHANNA GRAM-KOLKATA,03MT,4900,7000,61
01-01-2025,31-12-2025,DDHA,DHANBAD,SARANDA-GIRIDIH,05MT,6700,10707,113
01-01-2025,31-12-2025,UHOW,HOWRAH,PURBA PANCHANNA GRAM-KOLKATA,06MT,7000,9322,61
01-01-2025,31-12-2025,DIND,INDORE,SARANGPUR-RAJGARH,03MT,4800,7250,132
01-01-2025,31-12-2025,DIND,INDORE,SARANGPUR-RAJGARH,05MT,7250,11586,132
01-01-2025,31-12-2025,UROO,ROORKEE,PURKAZI-MUZZAFAR NAGAR,03MT,2200,3450,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURKAZI-MUZZAFAR NAGAR,05MT,3450,4600,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURKAZI-MUZZAFAR NAGAR,09MT,4600,6300,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURKAZI-MUZZAFAR NAGAR,15MT,6300,8100,36
01-01-2025,31-12-2025,UROO,ROORKEE,PURKAZI-MUZZAFAR NAGAR,20MT,8100,9716,36
01-01-2025,31-12-2025,UROO,ROORKEE,SURAJPUR-GAUTAM BUDH NAGAR,25MT,16200,19440,192
01-01-2025,31-12-2025,DARN,AURANGABAD,PURNA-PARBHANI,03MT,8500,12300,280
01-01-2025,31-12-2025,UROO,ROORKEE,SURAJPUR-GAUTAM BUDH NAGAR,15MT,11700,15592,196
01-01-2025,31-12-2025,DARN,AURANGABAD,PURNA-PARBHANI,05MT,12300,19655,280
01-01-2025,31-12-2025,UROO,ROORKEE,SURAJPUR-GAUTAM BUDH NAGAR,20MT,13900,16200,192
01-01-2025,31-12-2025,DARN,AURANGABAD,PURNA-PARBHANI,09MT,21500,38198,280
01-01-2025,31-12-2025,USIL,SILVASSA,PURNA-PARBHANI,09MT,32700,44800,725
01-01-2025,31-12-2025,UROO,ROORKEE,SURAJPUR-GAUTAM BUDH NAGAR,24MT,16200,20250,192
01-01-2025,31-12-2025,DJAI,JAIPUR,SARDAR SAHAR-CHURU,03MT,9200,13700,243
01-01-2025,31-12-2025,USIL,SILVASSA,PURNA-PARBHANI,16MT,44800,57700,725
01-01-2025,31-12-2025,DRAI,RAIPUR,SURAJPUR-SURAJPUR,03MT,6450,10200,375
01-01-2025,31-12-2025,USIL,SILVASSA,PURNA-PARBHANI,21MT,57700,63700,725
01-01-2025,31-12-2025,DJAI,JAIPUR,SARDAR SAHAR-CHURU,05MT,13700,21893,243
01-01-2025,31-12-2025,DRAI,RAIPUR,SURAJPUR-SURAJPUR,05MT,10200,16300,375
01-01-2025,31-12-2025,USIL,SILVASSA,PURNA-PARBHANI,24MT,63700,79625,725
01-01-2025,31-12-2025,UROO,ROORKEE,SARDHANA-MEERUT,03MT,4200,5400,118
