FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UROO,ROORKEE,AHMAD NAGAR-MEERUT,20MT,11600,13914,145
01-01-2025,31-12-2025,UROO,ROORKEE,PAURI GARHWAL-PAURI,09MT,15600,21000,170
01-01-2025,31-12-2025,UROO,ROORKEE,PAURI GARHWAL-PAURI,15MT,21000,27986,170
01-01-2025,31-12-2025,USUR,SURAJPUR,KALA AAM-BULLANDSHAHR,03MT,3700,5900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,KALA AAM-BULLANDSHAHR,05MT,5900,7900,47
01-01-2025,31-12-2025,USUR,SURAJPUR,KALA AAM-BULLANDSHAHR,09MT,7900,9800,47
01-01-2025,31-12-2025,USUR,SURAJPUR,KALA AAM-BULLANDSHAHR,15MT,9800,12800,47
01-01-2025,31-12-2025,USUR,SURAJPUR,KALA AAM-BULLANDSHAHR,20MT,12800,15354,47
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIPUR-GHAZIPUR,09MT,31600,45900,848
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIPUR-GHAZIPUR,15MT,45900,55000,848
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIPUR-GHAZIPUR,20MT,55000,63200,848
01-01-2025,31-12-2025,USUR,SURAJPUR,GHAZIPUR-GHAZIPUR,24MT,63200,79000,848
01-01-2025,31-12-2025,UHOW,HOWRAH,HARIPUR-GODDA,21MT,29500,33000,372
01-01-2025,31-12-2025,UHOW,HOWRAH,HARIPUR-GODDA,25MT,33000,39600,372
01-01-2025,31-12-2025,USIL,SILVASSA,BADNERA-AMRAVATI,09MT,31200,43800,652
01-01-2025,31-12-2025,USIL,SILVASSA,BADNERA-AMRAVATI,16MT,43800,54000,652
01-01-2025,31-12-2025,USIL,SILVASSA,BADNERA-AMRAVATI,21MT,54000,61000,652
01-01-2025,31-12-2025,USIL,SILVASSA,BADNERA-AMRAVATI,24MT,61000,76250,652
01-01-2025,31-12-2025,USIL,SILVASSA,PARTUR-JALNA,09MT,24400,36800,460
01-01-2025,31-12-2025,USIL,SILVASSA,PARTUR-JALNA,16MT,36800,45000,460
01-01-2025,31-12-2025,USIL,SILVASSA,PARTUR-JALNA,21MT,45000,51000,460
01-01-2025,31-12-2025,USIL,SILVASSA,PARTUR-JALNA,24MT,51000,63750,460
01-01-2025,31-12-2025,USIL,SILVASSA,KALYAN-THANE,09MT,12800,20000,181
01-01-2025,31-12-2025,USIL,SILVASSA,KALYAN-THANE,16MT,20000,25000,181
01-01-2025,31-12-2025,USIL,SILVASSA,KALYAN-THANE,21MT,25000,28000,181
01-01-2025,31-12-2025,USIL,SILVASSA,KALYAN-THANE,24MT,28000,35000,181
01-01-2025,31-12-2025,DIND,INDORE,BETMA-INDORE,03MT,3800,5300,42
01-01-2025,31-12-2025,DIND,INDORE,BETMA-INDORE,05MT,5300,8469,42
01-01-2025,31-12-2025,DHYD,HYDERABAD,GARREPALLY-PEDDAPALLI,03MT,5500,8500,184
01-01-2025,31-12-2025,DHYD,HYDERABAD,GARREPALLY-PEDDAPALLI,05MT,8500,13583,184
