FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DPAT,PATNA,SIKTA-WEST CHAMPARAN,15MT,19400,25854,220
01-01-2025,31-12-2025,DPAT,PATNA,SINGHIYA-SAMASTIPUR,15MT,14000,18657,135
01-01-2025,31-12-2025,DPAT,PATNA,SINGHIYA GHAT-SAMASTIPUR,15MT,14500,19324,128
01-01-2025,31-12-2025,DPAT,PATNA,SIRDALA-NAWADA,15MT,14600,19457,147
01-01-2025,31-12-2025,DPAT,PATNA,SITAMRHI-SITAMRHI,15MT,13700,18258,131
01-01-2025,31-12-2025,DPAT,PATNA,SONBARSA-SITAMARHI,15MT,14200,18924,160
01-01-2025,31-12-2025,DPAT,PATNA,SONPUR-CHAPRA,15MT,7500,9995,26
01-01-2025,31-12-2025,DPAT,PATNA,SRIPUR GAHAR-SAMASTIPUR,15MT,12800,17058,120
01-01-2025,31-12-2025,DPAT,PATNA,SURAJGARHA-LAKSHISARAI,15MT,13500,17991,146
01-01-2025,31-12-2025,DPAT,PATNA,SURSAND-SITAMARHI,15MT,14600,19457,153
01-01-2025,31-12-2025,DPAT,PATNA,TARA BIGHA-NALANDA,15MT,9500,12660,69
01-01-2025,31-12-2025,DPAT,PATNA,TEGHRA-BEGUSRAI,15MT,13300,17724,118
01-01-2025,31-12-2025,DPAT,PATNA,TEKARI-GAYA,15MT,11200,14926,97
01-01-2025,31-12-2025,DPAT,PATNA,TURKAULIA-EAST CHAMPARAN,15MT,15800,21056,161
01-01-2025,31-12-2025,DPAT,PATNA,USRI KHURD-PATNA,15MT,7500,9995,25
01-01-2025,31-12-2025,DPAT,PATNA,VAJIDPUR-SAMASTIPUR,15MT,11200,14926,83
01-01-2025,31-12-2025,DAHM,AHMEDABAD,VADODARA-VADODARA,03MT,7000,9000,114
01-01-2025,31-12-2025,DAHM,AHMEDABAD,VADODARA-VADODARA,05MT,9000,4700,114
01-01-2025,31-12-2025,UUJJ,UJJAIN,KALAPIPAL-SHAJAPUR,09MT,13100,17100,150
01-01-2025,31-12-2025,UUJJ,UJJAIN,KALAPIPAL-SHAJAPUR,16MT,17100,19500,150
01-01-2025,31-12-2025,UUJJ,UJJAIN,KALAPIPAL-SHAJAPUR,21MT,19500,21800,150
01-01-2025,31-12-2025,UUJJ,UJJAIN,KALAPIPAL-SHAJAPUR,24MT,21800,27250,150
01-01-2025,31-12-2025,UROO,ROORKEE,SABHAWALA-DEHRADUN,03MT,3500,4100,68
01-01-2025,31-12-2025,UROO,ROORKEE,SABHAWALA-DEHRADUN,05MT,4100,6552,68
01-01-2025,31-12-2025,TKNP,KANPUR,LALGANJ-RAE BARELI,09MT,11500,17900,195
01-01-2025,31-12-2025,TKNP,KANPUR,LALGANJ-RAE BARELI,15MT,17900,23000,195
01-01-2025,31-12-2025,TKNP,KANPUR,LALGANJ-RAE BARELI,20MT,23000,27300,195
01-01-2025,31-12-2025,TKNP,KANPUR,LALGANJ-RAE BARELI,24MT,27300,34125,195
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DEODAR-BANAS KANTHA,03MT,10900,12800,250
01-01-2025,31-12-2025,DAHM,AHMEDABAD,DEODAR-BANAS KANTHA,05MT,12800,20454,250
