FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,UHOW,HOWRAH,KULARA-BIRBHUM,06MT,13600,18111,310
01-01-2025,31-12-2025,UHOW,HOWRAH,BELURMATH-HOWRAH,03MT,3700,5700,30
01-01-2025,31-12-2025,UHOW,HOWRAH,BELURMATH-HOWRAH,06MT,5700,7591,30
01-01-2025,31-12-2025,UHOW,HOWRAH,CHANDURIA-NADIA,03MT,5500,9000,91
01-01-2025,31-12-2025,UHOW,HOWRAH,CHANDURIA-NADIA,06MT,9000,11985,91
01-01-2025,31-12-2025,UHOW,HOWRAH,GUSKARA-BURDWAN,03MT,6500,9300,135
01-01-2025,31-12-2025,UHOW,HOWRAH,GUSKARA-BURDWAN,06MT,9300,12385,135
01-01-2025,31-12-2025,UHOW,HOWRAH,NUNIAGODA-PASCHIM MEDINIPUR,03MT,4900,7000,71
01-01-2025,31-12-2025,UHOW,HOWRAH,NUNIAGODA-PASCHIM MEDINIPUR,06MT,7000,9322,71
01-01-2025,31-12-2025,UHOW,HOWRAH,SALKIYA-HOWRAH,03MT,3500,5500,30
01-01-2025,31-12-2025,UHOW,HOWRAH,SALKIYA-HOWRAH,06MT,5500,7324,30
01-01-2025,31-12-2025,DMUR,MURTHAL,BADLI-JHAJJAR,03MT,4800,7500,92
01-01-2025,31-12-2025,DMUR,MURTHAL,BADLI-JHAJJAR,05MT,7500,11985,92
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,ZIRAKPUR-MOHALI,03MT,2100,3200,10
01-01-2025,31-12-2025,DZIR,ZIRAKPUR,ZIRAKPUR-MOHALI,05MT,3200,5114,10
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,CHHACHHRAULI-YAMUNANAGAR,03MT,2650,4000,30
01-01-2025,31-12-2025,DROO,YAMUNA NAGAR,CHHACHHRAULI-YAMUNANAGAR,05MT,4000,6392,30
01-01-2025,31-12-2025,THAR,OKHLA,WEST PATEL NAGAR-DELHI,03MT,2700,3200,22
01-01-2025,31-12-2025,THAR,OKHLA,WEST PATEL NAGAR-DELHI,05MT,3200,3900,22
01-01-2025,31-12-2025,THAR,OKHLA,WEST PATEL NAGAR-DELHI,09MT,3900,6400,22
01-01-2025,31-12-2025,THAR,OKHLA,WEST PATEL NAGAR-DELHI,15MT,6400,8529,22
01-01-2025,31-12-2025,USIL,SILVASSA,SAROLI-SURAT,03MT,7500,8800,143
01-01-2025,31-12-2025,USIL,SILVASSA,SAROLI-SURAT,05MT,8800,10000,143
01-01-2025,31-12-2025,USIL,SILVASSA,SAROLI-SURAT,09MT,10000,12800,143
01-01-2025,31-12-2025,USIL,SILVASSA,SAROLI-SURAT,16MT,12800,16792,143
01-01-2025,31-12-2025,FRETSH000033703,AHMEDABAD,SURENDRANAGAR-SURENDRANAGAR,03MT,7500,9200,130
01-01-2025,31-12-2025,FRETSH000033703,AHMEDABAD,SURENDRANAGAR-SURENDRANAGAR,05MT,9200,14702,130
01-01-2025,31-12-2025,FRETSH000033866,SURAJPUR,NOIDA-GAUTAMBUDH NAGAR,03MT,2700,4491,21
01-01-2025,31-12-2025,FRETSH000033866,SURAJPUR,NOIDA-GAUTAMBUDH NAGAR,05MT,4500,5800,21
01-01-2025,31-12-2025,FRETSH000033866,SURAJPUR,NOIDA-GAUTAMBUDH NAGAR,09MT,5800,8600,21
